Date,Price,Grid load forecast,Wind power forecast
2016-09-04 15:00:00,20.52,10925.0,2166.0
2016-09-04 16:00:00,21.26,11072.0,2177.25
2016-09-04 17:00:00,22.94,11755.5,2134.5
2016-09-04 18:00:00,26.94,12201.25,1964.5
2016-09-04 19:00:00,30.31,12463.5,1789.75
2016-09-04 20:00:00,33.83,12834.75,1691.5
2016-09-04 21:00:00,31.79,13321.25,1773.25
2016-09-04 22:00:00,28.88,13175.0,1863.0
2016-09-04 23:00:00,22.62,12475.75,1922.25
2016-09-05 00:00:00,23.18,11724.25,1906.5
2016-09-05 01:00:00,22.3,11141.25,1890.25
2016-09-05 02:00:00,22.3,10827.75,1207.75
2016-09-05 03:00:00,21.73,10727.25,1117.5
2016-09-05 04:00:00,22.96,10827.75,1012.0
2016-09-05 05:00:00,23.53,11095.0,872.5
2016-09-05 06:00:00,33.6,12020.0,725.25
2016-09-05 07:00:00,42.98,13426.5,535.75
2016-09-05 08:00:00,45.2,14828.25,382.0
2016-09-05 09:00:00,43.31,15497.25,338.75
2016-09-05 10:00:00,44.97,15727.5,300.5
2016-09-05 11:00:00,48.01,15842.25,259.5
2016-09-05 12:00:00,48.79,15812.5,229.5
2016-09-05 13:00:00,44.22,15802.75,216.5
2016-09-05 14:00:00,45.32,15725.0,206.25
2016-09-05 15:00:00,44.77,15494.25,196.75
2016-09-05 16:00:00,45.32,15346.25,182.0
2016-09-05 17:00:00,42.31,15553.75,165.75
2016-09-05 18:00:00,40.48,15175.5,142.25
2016-09-05 19:00:00,43.12,15100.0,112.25
2016-09-05 20:00:00,44.75,15167.25,88.75
2016-09-05 21:00:00,40.81,15533.25,63.5
2016-09-05 22:00:00,32.96,15072.5,48.25
2016-09-05 23:00:00,28.07,14381.5,36.0
2016-09-06 00:00:00,22.88,12983.0,41.0
2016-09-06 01:00:00,23.44,12159.5,60.5
2016-09-06 02:00:00,24.84,11787.75,277.25
2016-09-06 03:00:00,23.59,11631.0,321.5
2016-09-06 04:00:00,23.75,11626.5,368.75
2016-09-06 05:00:00,26.25,11878.75,404.5
2016-09-06 06:00:00,34.37,12798.75,378.0
2016-09-06 07:00:00,42.97,14081.75,334.5
2016-09-06 08:00:00,44.63,15151.0,236.5
2016-09-06 09:00:00,43.08,15478.0,203.25
2016-09-06 10:00:00,37.44,15625.25,184.75
2016-09-06 11:00:00,36.02,15623.25,210.25
2016-09-06 12:00:00,28.48,15662.75,285.5
2016-09-06 13:00:00,27.98,15775.25,339.25
2016-09-06 14:00:00,29.69,15832.0,318.25
2016-09-06 15:00:00,31.32,15885.0,230.25
2016-09-06 16:00:00,43.95,15823.0,159.5
2016-09-06 17:00:00,38.9,16071.25,99.5
2016-09-06 18:00:00,42.01,15829.25,59.75
2016-09-06 19:00:00,45.16,15404.25,46.5
2016-09-06 20:00:00,43.92,15286.0,46.25
2016-09-06 21:00:00,39.72,15723.0,46.5
2016-09-06 22:00:00,28.77,15211.5,39.75
2016-09-06 23:00:00,26.7,14211.75,52.0
2016-09-07 00:00:00,24.8,12452.0,77.0
2016-09-07 01:00:00,22.95,11539.75,110.25
2016-09-07 02:00:00,22.0,11076.25,168.5
2016-09-07 03:00:00,22.5,10972.25,200.25
2016-09-07 04:00:00,23.18,10983.75,240.75
2016-09-07 05:00:00,23.68,11328.0,283.0
2016-09-07 06:00:00,32.42,12256.0,271.5
2016-09-07 07:00:00,37.97,13568.5,214.75
2016-09-07 08:00:00,39.0,14721.75,109.0
2016-09-07 09:00:00,48.06,15389.25,77.75
2016-09-07 10:00:00,38.0,15574.5,53.25
2016-09-07 11:00:00,38.0,15661.0,36.75
2016-09-07 12:00:00,31.22,15564.75,36.0
2016-09-07 13:00:00,35.5,15613.5,33.75
2016-09-07 14:00:00,35.5,15617.5,30.75
2016-09-07 15:00:00,42.41,15612.75,30.5
2016-09-07 16:00:00,35.5,15688.0,39.5
2016-09-07 17:00:00,48.3,15877.25,68.5
2016-09-07 18:00:00,50.0,15381.25,123.5
2016-09-07 19:00:00,44.81,15050.75,188.0
2016-09-07 20:00:00,43.71,14882.0,267.5
2016-09-07 21:00:00,38.9,15156.5,367.25
2016-09-07 22:00:00,30.05,14520.0,477.0
2016-09-07 23:00:00,26.59,13702.0,530.0
2016-09-08 00:00:00,23.82,12675.5,531.5
2016-09-08 01:00:00,24.07,11865.75,534.25
2016-09-08 02:00:00,23.5,11433.75,559.25
2016-09-08 03:00:00,23.08,11277.25,536.75
2016-09-08 04:00:00,23.1,11253.5,513.25
2016-09-08 05:00:00,24.24,11556.75,503.75
2016-09-08 06:00:00,31.91,12560.5,522.75
2016-09-08 07:00:00,38.71,13884.0,510.25
2016-09-08 08:00:00,39.62,15184.75,444.0
2016-09-08 09:00:00,39.52,15891.75,277.5
2016-09-08 10:00:00,37.65,15956.0,184.25
2016-09-08 11:00:00,35.73,15974.5,167.0
2016-09-08 12:00:00,32.61,15861.5,226.0
2016-09-08 13:00:00,29.0,15883.0,323.5
2016-09-08 14:00:00,28.58,15308.25,470.5
2016-09-08 15:00:00,30.34,15863.0,681.0
2016-09-08 16:00:00,30.01,15918.75,900.0
2016-09-08 17:00:00,35.92,16091.5,1086.25
2016-09-08 18:00:00,40.41,15726.75,1199.0
2016-09-08 19:00:00,42.59,15586.0,1228.0
2016-09-08 20:00:00,41.3,15550.75,1127.25
2016-09-08 21:00:00,37.81,15656.0,907.25
2016-09-08 22:00:00,29.27,14870.5,721.25
2016-09-08 23:00:00,24.84,14040.75,602.5
2016-09-09 00:00:00,24.14,12949.25,570.0
2016-09-09 01:00:00,23.33,12030.5,553.75
2016-09-09 02:00:00,22.16,11587.0,345.0
2016-09-09 03:00:00,22.97,11424.5,344.5
2016-09-09 04:00:00,23.26,11329.25,345.5
2016-09-09 05:00:00,24.82,11590.25,334.25
2016-09-09 06:00:00,33.77,12581.25,319.25
2016-09-09 07:00:00,40.35,13880.0,314.0
2016-09-09 08:00:00,43.25,15149.75,283.75
2016-09-09 09:00:00,44.94,15781.25,271.75
2016-09-09 10:00:00,38.21,15875.25,271.25
2016-09-09 11:00:00,41.4,16014.5,305.25
2016-09-09 12:00:00,38.14,15872.25,355.75
2016-09-09 13:00:00,34.57,15883.5,399.25
2016-09-09 14:00:00,29.9,15765.5,409.5
2016-09-09 15:00:00,29.49,15709.0,358.5
2016-09-09 16:00:00,30.44,15688.0,284.25
2016-09-09 17:00:00,35.89,15812.25,212.75
2016-09-09 18:00:00,40.0,15515.75,157.0
2016-09-09 19:00:00,41.94,15135.5,112.0
2016-09-09 20:00:00,43.22,15060.25,106.0
2016-09-09 21:00:00,38.32,14856.25,166.5
2016-09-09 22:00:00,32.11,14101.0,272.5
2016-09-09 23:00:00,28.31,13394.5,380.0
2016-09-10 00:00:00,32.0,12931.0,476.5
2016-09-10 01:00:00,26.63,12073.25,553.5
2016-09-10 02:00:00,27.42,11501.0,619.75
2016-09-10 03:00:00,24.25,11278.0,603.75
2016-09-10 04:00:00,23.75,11201.0,597.5
2016-09-10 05:00:00,24.2,11162.5,619.75
2016-09-10 06:00:00,25.51,11290.75,646.5
2016-09-10 07:00:00,29.04,11592.5,588.0
2016-09-10 08:00:00,29.75,12164.75,381.25
2016-09-10 09:00:00,29.94,12769.0,308.25
2016-09-10 10:00:00,25.22,12993.75,260.5
2016-09-10 11:00:00,23.69,12917.25,266.0
2016-09-10 12:00:00,23.08,12759.25,330.25
2016-09-10 13:00:00,23.06,12477.5,392.25
2016-09-10 14:00:00,23.06,12199.25,427.75
2016-09-10 15:00:00,25.61,11959.25,431.25
2016-09-10 16:00:00,28.65,12098.75,431.25
2016-09-10 17:00:00,31.99,12520.25,412.5
2016-09-10 18:00:00,34.05,13016.25,382.25
2016-09-10 19:00:00,38.7,13325.5,365.75
2016-09-10 20:00:00,38.98,13554.75,389.0
2016-09-10 21:00:00,34.08,13756.5,434.25
2016-09-10 22:00:00,24.1,13323.0,501.25
2016-09-10 23:00:00,24.99,12655.25,577.75
2016-09-11 00:00:00,22.0,11735.0,596.0
2016-09-11 01:00:00,22.87,10910.5,624.25
2016-09-11 02:00:00,22.51,10380.25,601.75
2016-09-11 03:00:00,21.73,10100.75,582.25
2016-09-11 04:00:00,21.1,9970.75,558.0
2016-09-11 05:00:00,22.09,9888.25,489.5
2016-09-11 06:00:00,22.94,9885.75,375.25
2016-09-11 07:00:00,22.93,9663.75,246.0
2016-09-11 08:00:00,24.07,9991.75,94.5
2016-09-11 09:00:00,25.11,10681.5,62.0
2016-09-11 10:00:00,24.96,11110.0,39.0
2016-09-11 11:00:00,25.48,11231.75,21.75
2016-09-11 12:00:00,25.16,11231.0,19.0
2016-09-11 13:00:00,24.54,11043.0,18.25
2016-09-11 14:00:00,23.48,10827.75,17.0
2016-09-11 15:00:00,23.42,10594.75,21.25
2016-09-11 16:00:00,24.01,10827.5,25.25
2016-09-11 17:00:00,28.73,11552.25,32.0
2016-09-11 18:00:00,36.36,11999.5,51.0
2016-09-11 19:00:00,39.85,12167.0,101.0
2016-09-11 20:00:00,42.57,12607.25,173.25
2016-09-11 21:00:00,38.93,13062.75,213.25
2016-09-11 22:00:00,35.78,12879.0,253.5
2016-09-11 23:00:00,30.27,12171.0,277.0
2016-09-12 00:00:00,24.06,11424.5,295.25
2016-09-12 01:00:00,23.45,10906.25,299.0
2016-09-12 02:00:00,22.88,10687.5,532.25
2016-09-12 03:00:00,22.15,10697.0,492.5
2016-09-12 04:00:00,22.75,10839.0,455.25
2016-09-12 05:00:00,23.97,11198.5,435.5
2016-09-12 06:00:00,36.69,12333.5,445.25
2016-09-12 07:00:00,43.0,13910.75,427.75
2016-09-12 08:00:00,47.99,15411.75,326.25
2016-09-12 09:00:00,50.03,16074.25,259.5
2016-09-12 10:00:00,46.88,16226.0,199.25
2016-09-12 11:00:00,48.21,16332.0,152.0
2016-09-12 12:00:00,48.23,16243.0,133.0
2016-09-12 13:00:00,47.91,16303.5,124.5
2016-09-12 14:00:00,46.43,16231.75,107.0
2016-09-12 15:00:00,46.16,15988.75,85.5
2016-09-12 16:00:00,48.12,15713.25,70.75
2016-09-12 17:00:00,57.36,15951.75,62.75
2016-09-12 18:00:00,66.22,15566.25,87.25
2016-09-12 19:00:00,79.03,15583.0,126.5
2016-09-12 20:00:00,82.48,15803.5,164.5
2016-09-12 21:00:00,72.42,16223.25,190.25
2016-09-12 22:00:00,37.44,15534.0,224.25
2016-09-12 23:00:00,28.05,14785.25,254.5
2016-09-13 00:00:00,26.64,13378.5,258.75
2016-09-13 01:00:00,24.8,12550.75,247.5
2016-09-13 02:00:00,24.0,12085.0,496.5
2016-09-13 03:00:00,23.52,11875.5,532.5
2016-09-13 04:00:00,23.55,11878.0,569.5
2016-09-13 05:00:00,26.39,12160.25,590.25
2016-09-13 06:00:00,37.48,13258.0,586.0
2016-09-13 07:00:00,44.44,14747.5,515.0
2016-09-13 08:00:00,47.53,15929.5,340.75
2016-09-13 09:00:00,57.35,16307.75,278.0
2016-09-13 10:00:00,67.51,16346.5,224.5
2016-09-13 11:00:00,64.94,16325.5,196.5
2016-09-13 12:00:00,52.44,16359.25,224.25
2016-09-13 13:00:00,57.35,16535.75,263.0
2016-09-13 14:00:00,61.97,16652.75,301.75
2016-09-13 15:00:00,59.52,16651.75,332.0
2016-09-13 16:00:00,64.75,16718.5,348.0
2016-09-13 17:00:00,66.4,16894.75,363.25
2016-09-13 18:00:00,66.51,16591.0,407.75
2016-09-13 19:00:00,56.25,16351.0,483.5
2016-09-13 20:00:00,64.64,16391.75,589.25
2016-09-13 21:00:00,59.94,16564.0,640.0
2016-09-13 22:00:00,28.83,15749.75,682.5
2016-09-13 23:00:00,25.31,14666.25,724.5
2016-09-14 00:00:00,23.0,12852.0,680.0
2016-09-14 01:00:00,22.19,11977.5,634.5
2016-09-14 02:00:00,21.34,11576.0,742.75
2016-09-14 03:00:00,21.85,11434.5,755.5
2016-09-14 04:00:00,22.74,11437.0,778.5
2016-09-14 05:00:00,23.14,11732.5,816.0
2016-09-14 06:00:00,33.25,12744.75,813.75
2016-09-14 07:00:00,37.42,14119.75,752.5
2016-09-14 08:00:00,41.97,15443.25,608.25
2016-09-14 09:00:00,54.94,15908.5,528.25
2016-09-14 10:00:00,50.03,16017.25,455.25
2016-09-14 11:00:00,50.04,16070.75,400.75
2016-09-14 12:00:00,45.12,15993.5,386.0
2016-09-14 13:00:00,46.0,16073.0,362.0
2016-09-14 14:00:00,35.7,16074.75,321.25
2016-09-14 15:00:00,35.7,16005.75,303.0
2016-09-14 16:00:00,41.99,16067.25,283.0
2016-09-14 17:00:00,55.56,16254.25,289.25
2016-09-14 18:00:00,45.99,15837.0,341.5
2016-09-14 19:00:00,40.18,15589.0,432.5
2016-09-14 20:00:00,37.78,15651.75,555.25
2016-09-14 21:00:00,30.81,15915.5,629.25
2016-09-14 22:00:00,28.3,15019.75,670.75
2016-09-14 23:00:00,23.43,13940.0,712.75
2016-09-15 00:00:00,23.69,12817.0,783.75
2016-09-15 01:00:00,22.17,11994.0,847.0
2016-09-15 02:00:00,21.62,11630.25,882.0
2016-09-15 03:00:00,21.13,11486.25,897.75
2016-09-15 04:00:00,21.35,11486.75,913.25
2016-09-15 05:00:00,23.27,11795.5,940.5
2016-09-15 06:00:00,27.27,12989.25,993.0
2016-09-15 07:00:00,38.59,14446.25,1054.5
2016-09-15 08:00:00,39.14,15763.75,1055.25
2016-09-15 09:00:00,36.06,16340.75,974.0
2016-09-15 10:00:00,35.0,16474.75,876.25
2016-09-15 11:00:00,39.94,16502.25,770.0
2016-09-15 12:00:00,35.0,16278.75,745.25
2016-09-15 13:00:00,35.0,16274.75,743.75
2016-09-15 14:00:00,45.0,16228.25,720.0
2016-09-15 15:00:00,47.57,16161.5,704.75
2016-09-15 16:00:00,47.34,16265.75,658.5
2016-09-15 17:00:00,55.0,16353.5,619.0
2016-09-15 18:00:00,50.03,15944.0,631.5
2016-09-15 19:00:00,40.86,15826.75,711.0
2016-09-15 20:00:00,40.72,15951.5,824.25
2016-09-15 21:00:00,30.98,15913.0,858.25
2016-09-15 22:00:00,26.5,14997.5,889.0
2016-09-15 23:00:00,24.18,14091.25,930.0
2016-09-16 00:00:00,23.02,12951.0,963.25
2016-09-16 01:00:00,21.49,12082.75,1016.25
2016-09-16 02:00:00,21.88,11711.25,606.75
2016-09-16 03:00:00,21.35,11528.75,572.75
2016-09-16 04:00:00,20.35,11473.0,550.25
2016-09-16 05:00:00,22.59,11741.25,550.0
2016-09-16 06:00:00,30.79,12825.5,571.75
2016-09-16 07:00:00,39.99,14149.5,565.75
2016-09-16 08:00:00,41.13,15391.75,565.75
2016-09-16 09:00:00,40.37,15970.25,554.75
2016-09-16 10:00:00,38.98,15929.25,562.25
2016-09-16 11:00:00,37.81,16015.5,632.5
2016-09-16 12:00:00,36.0,15832.0,763.0
2016-09-16 13:00:00,31.95,15770.25,886.0
2016-09-16 14:00:00,30.93,15668.0,975.75
2016-09-16 15:00:00,34.17,15565.25,949.5
2016-09-16 16:00:00,35.61,15495.25,872.75
2016-09-16 17:00:00,38.28,15639.75,703.5
2016-09-16 18:00:00,40.1,15436.0,484.0
2016-09-16 19:00:00,41.75,15120.75,304.5
2016-09-16 20:00:00,40.99,15249.75,255.25
2016-09-16 21:00:00,36.5,15024.0,296.5
2016-09-16 22:00:00,30.74,14197.75,349.25
2016-09-16 23:00:00,25.16,13403.5,410.0
2016-09-17 00:00:00,29.63,13135.0,447.5
2016-09-17 01:00:00,26.32,12234.5,499.5
2016-09-17 02:00:00,24.08,11673.5,497.75
2016-09-17 03:00:00,22.81,11388.5,458.0
2016-09-17 04:00:00,22.25,11254.25,410.5
2016-09-17 05:00:00,22.91,11241.25,332.75
2016-09-17 06:00:00,24.91,11479.75,246.5
2016-09-17 07:00:00,27.92,11792.25,193.0
2016-09-17 08:00:00,31.41,12466.25,148.25
2016-09-17 09:00:00,36.93,13101.25,105.5
2016-09-17 10:00:00,36.91,13371.25,75.0
2016-09-17 11:00:00,36.08,13311.5,60.75
2016-09-17 12:00:00,32.44,13108.75,66.75
2016-09-17 13:00:00,25.1,12863.0,97.0
2016-09-17 14:00:00,24.94,12670.5,137.5
2016-09-17 15:00:00,24.49,12543.5,175.0
2016-09-17 16:00:00,24.93,12737.75,175.25
2016-09-17 17:00:00,27.85,13188.75,198.75
2016-09-17 18:00:00,27.03,13679.0,280.75
2016-09-17 19:00:00,32.52,13885.75,397.5
2016-09-17 20:00:00,39.26,14263.0,518.25
2016-09-17 21:00:00,30.03,14306.25,591.75
2016-09-17 22:00:00,25.5,13792.25,619.25
2016-09-17 23:00:00,23.96,13166.25,650.0
2016-09-18 00:00:00,22.27,12223.0,659.25
2016-09-18 01:00:00,23.13,11385.0,643.0
2016-09-18 02:00:00,21.93,10840.25,559.0
2016-09-18 03:00:00,20.97,10657.75,574.5
2016-09-18 04:00:00,18.94,10527.5,588.0
2016-09-18 05:00:00,19.53,10456.0,576.75
2016-09-18 06:00:00,20.89,10514.5,531.25
2016-09-18 07:00:00,20.73,10365.0,561.25
2016-09-18 08:00:00,22.77,10743.25,654.5
2016-09-18 09:00:00,24.78,11337.5,639.0
2016-09-18 10:00:00,24.56,11636.25,620.25
2016-09-18 11:00:00,24.98,11681.5,589.75
2016-09-18 12:00:00,24.0,11634.0,537.0
2016-09-18 13:00:00,24.89,11496.5,498.25
2016-09-18 14:00:00,23.6,11287.75,456.75
2016-09-18 15:00:00,22.93,11128.0,448.75
2016-09-18 16:00:00,23.2,11348.25,442.5
2016-09-18 17:00:00,27.16,12093.75,436.5
2016-09-18 18:00:00,32.54,12593.75,405.5
2016-09-18 19:00:00,42.94,12825.25,367.75
2016-09-18 20:00:00,60.88,13367.0,380.5
2016-09-18 21:00:00,54.94,13607.5,381.25
2016-09-18 22:00:00,27.94,13277.5,331.5
2016-09-18 23:00:00,25.46,12489.0,276.0
2016-09-19 00:00:00,24.72,11698.0,257.75
2016-09-19 01:00:00,24.2,11168.0,252.25
2016-09-19 02:00:00,23.78,10932.0,234.25
2016-09-19 03:00:00,22.44,10949.0,219.5
2016-09-19 04:00:00,22.05,11120.5,213.75
2016-09-19 05:00:00,23.91,11554.5,203.25
2016-09-19 06:00:00,36.06,12835.25,156.0
2016-09-19 07:00:00,42.31,14430.0,114.0
2016-09-19 08:00:00,44.6,15942.75,34.5
2016-09-19 09:00:00,43.91,16550.25,22.25
2016-09-19 10:00:00,43.95,16603.5,19.25
2016-09-19 11:00:00,43.97,16535.0,20.0
2016-09-19 12:00:00,41.27,16469.5,25.75
2016-09-19 13:00:00,39.31,16592.0,29.5
2016-09-19 14:00:00,37.68,16677.0,31.0
2016-09-19 15:00:00,37.93,16598.5,36.25
2016-09-19 16:00:00,37.78,16426.75,50.0
2016-09-19 17:00:00,39.22,16727.0,61.75
2016-09-19 18:00:00,39.9,16358.5,57.5
2016-09-19 19:00:00,41.99,16288.25,65.0
2016-09-19 20:00:00,40.1,16624.75,71.0
2016-09-19 21:00:00,30.0,16764.75,73.75
2016-09-19 22:00:00,28.01,16012.0,87.75
2016-09-19 23:00:00,25.99,15179.0,105.75
2016-09-20 00:00:00,24.79,13653.75,107.75
2016-09-20 01:00:00,24.79,12761.25,94.75
2016-09-20 02:00:00,23.51,12222.25,41.25
2016-09-20 03:00:00,23.06,11978.5,37.5
2016-09-20 04:00:00,23.44,11970.5,38.5
2016-09-20 05:00:00,24.73,12296.25,46.25
2016-09-20 06:00:00,32.73,13541.0,44.5
2016-09-20 07:00:00,43.54,14921.75,27.0
2016-09-20 08:00:00,51.65,16271.75,17.5
2016-09-20 09:00:00,58.17,16672.25,17.0
2016-09-20 10:00:00,42.55,16622.5,17.25
2016-09-20 11:00:00,46.07,16581.0,19.5
2016-09-20 12:00:00,40.25,16640.25,23.25
2016-09-20 13:00:00,39.94,16793.0,25.25
2016-09-20 14:00:00,40.75,17000.25,27.25
2016-09-20 15:00:00,44.94,17062.75,28.25
2016-09-20 16:00:00,55.0,17074.25,29.5
2016-09-20 17:00:00,56.82,17243.0,40.25
2016-09-20 18:00:00,52.0,16952.25,81.75
2016-09-20 19:00:00,50.0,16788.75,156.25
2016-09-20 20:00:00,59.61,16975.0,229.25
2016-09-20 21:00:00,39.94,16949.25,248.0
2016-09-20 22:00:00,28.54,15951.75,251.0
2016-09-20 23:00:00,26.03,14807.5,254.5
2016-09-21 00:00:00,24.82,12811.75,219.0
2016-09-21 01:00:00,24.55,12027.75,177.5
2016-09-21 02:00:00,24.11,11629.75,236.75
2016-09-21 03:00:00,24.13,11505.5,249.75
2016-09-21 04:00:00,24.09,11474.5,265.25
2016-09-21 05:00:00,24.91,11753.5,271.25
2016-09-21 06:00:00,36.97,12878.0,244.25
2016-09-21 07:00:00,48.19,14761.25,212.5
2016-09-21 08:00:00,49.71,15292.0,168.5
2016-09-21 09:00:00,45.7,15477.75,141.75
2016-09-21 10:00:00,42.07,16114.25,120.5
2016-09-21 11:00:00,38.87,16276.25,115.5
2016-09-21 12:00:00,33.53,16204.0,140.5
2016-09-21 13:00:00,33.43,16212.0,167.5
2016-09-21 14:00:00,32.07,16278.25,172.25
2016-09-21 15:00:00,34.99,16097.5,164.5
2016-09-21 16:00:00,36.8,16177.25,147.0
2016-09-21 17:00:00,42.7,16377.25,121.25
2016-09-21 18:00:00,45.0,16022.0,101.0
2016-09-21 19:00:00,48.75,15753.5,91.75
2016-09-21 20:00:00,43.87,15978.5,103.0
2016-09-21 21:00:00,37.96,15924.5,124.75
2016-09-21 22:00:00,28.49,14915.25,166.25
2016-09-21 23:00:00,27.09,13791.5,205.5
2016-09-22 00:00:00,25.86,12642.5,248.25
2016-09-22 01:00:00,25.09,11822.0,289.25
2016-09-22 02:00:00,24.73,11500.0,375.25
2016-09-22 03:00:00,24.26,11355.0,376.5
2016-09-22 04:00:00,24.24,11360.25,387.75
2016-09-22 05:00:00,25.98,11665.75,411.0
2016-09-22 06:00:00,38.19,12925.75,414.5
2016-09-22 07:00:00,43.89,14649.25,374.0
2016-09-22 08:00:00,43.63,15980.5,246.0
2016-09-22 09:00:00,38.71,16487.0,200.0
2016-09-22 10:00:00,29.16,16563.25,166.75
2016-09-22 11:00:00,36.6,16573.5,159.25
2016-09-22 12:00:00,36.6,16319.25,187.75
2016-09-22 13:00:00,36.6,16345.5,212.5
2016-09-22 14:00:00,41.28,16379.75,212.75
2016-09-22 15:00:00,31.09,16262.5,198.25
2016-09-22 16:00:00,33.36,16389.25,179.0
2016-09-22 17:00:00,40.84,16580.25,152.75
2016-09-22 18:00:00,43.56,16044.75,148.5
2016-09-22 19:00:00,49.06,15844.25,185.0
2016-09-22 20:00:00,46.61,16126.75,207.5
2016-09-22 21:00:00,39.95,15836.75,223.25
2016-09-22 22:00:00,30.64,14753.75,240.25
2016-09-22 23:00:00,26.47,13677.0,245.25
2016-09-23 00:00:00,25.84,12551.25,255.75
2016-09-23 01:00:00,24.75,11785.25,258.75
2016-09-23 02:00:00,24.68,11484.5,439.25
2016-09-23 03:00:00,24.78,11379.5,477.75
2016-09-23 04:00:00,25.14,11339.75,507.0
2016-09-23 05:00:00,26.47,11606.25,511.25
2016-09-23 06:00:00,36.06,12834.0,492.5
2016-09-23 07:00:00,43.37,14325.5,466.25
2016-09-23 08:00:00,43.74,15533.0,414.0
2016-09-23 09:00:00,39.6,16037.25,412.25
2016-09-23 10:00:00,37.22,16128.75,415.0
2016-09-23 11:00:00,33.08,16141.75,461.5
2016-09-23 12:00:00,28.91,15858.75,567.75
2016-09-23 13:00:00,28.64,15748.5,577.25
2016-09-23 14:00:00,27.81,15688.75,581.25
2016-09-23 15:00:00,28.59,15564.0,602.25
2016-09-23 16:00:00,29.1,15553.5,590.0
2016-09-23 17:00:00,32.97,15705.0,483.75
2016-09-23 18:00:00,37.54,15526.25,310.0
2016-09-23 19:00:00,42.48,15322.0,197.0
2016-09-23 20:00:00,41.95,15621.0,141.75
2016-09-23 21:00:00,32.55,15132.75,92.5
2016-09-23 22:00:00,29.32,14127.0,68.5
2016-09-23 23:00:00,26.79,13300.25,70.75
2016-09-24 00:00:00,25.8,12830.5,125.75
2016-09-24 01:00:00,24.68,11897.5,235.75
2016-09-24 02:00:00,24.39,11359.5,512.5
2016-09-24 03:00:00,24.58,11069.0,589.75
2016-09-24 04:00:00,24.65,10963.25,669.5
2016-09-24 05:00:00,24.59,11025.75,740.75
2016-09-24 06:00:00,27.04,11406.5,778.75
