Date,Price,Grid load forecast,Wind power forecast
2017-09-04 23:00:00,33.22,14096.75,485.5
2017-09-05 00:00:00,31.92,13173.25,463.5
2017-09-05 01:00:00,29.93,12423.5,487.75
2017-09-05 02:00:00,29.7,11987.5,657.0
2017-09-05 03:00:00,29.62,11800.5,705.0
2017-09-05 04:00:00,29.68,11746.25,769.25
2017-09-05 05:00:00,31.02,11970.75,811.75
2017-09-05 06:00:00,36.37,12927.0,839.25
2017-09-05 07:00:00,42.39,14181.5,872.5
2017-09-05 08:00:00,44.05,15068.25,911.75
2017-09-05 09:00:00,42.93,15592.5,973.25
2017-09-05 10:00:00,41.26,15811.0,1083.25
2017-09-05 11:00:00,41.76,15824.25,1122.75
2017-09-05 12:00:00,38.49,15548.5,1010.75
2017-09-05 13:00:00,37.25,15595.0,899.0
2017-09-05 14:00:00,36.67,15706.5,813.5
2017-09-05 15:00:00,38.43,15808.5,684.0
2017-09-05 16:00:00,39.05,15922.5,559.75
2017-09-05 17:00:00,40.56,16084.0,461.25
2017-09-05 18:00:00,43.04,15753.25,523.25
2017-09-05 19:00:00,44.22,15459.75,641.0
2017-09-05 20:00:00,44.97,15524.75,729.5
2017-09-05 21:00:00,40.4,15760.5,785.0
2017-09-05 22:00:00,37.25,15042.25,832.75
2017-09-05 23:00:00,32.97,14180.0,853.0
2017-09-06 00:00:00,29.47,12522.5,807.5
2017-09-06 01:00:00,29.06,11825.5,789.0
2017-09-06 02:00:00,27.83,11341.25,866.5
2017-09-06 03:00:00,26.19,11148.0,947.5
2017-09-06 04:00:00,25.95,11164.0,1117.75
2017-09-06 05:00:00,28.98,11423.0,1441.0
2017-09-06 06:00:00,36.32,12430.5,1813.75
2017-09-06 07:00:00,42.02,13803.0,2147.0
2017-09-06 08:00:00,43.73,14863.5,2393.0
2017-09-06 09:00:00,43.0,15441.5,2489.25
2017-09-06 10:00:00,41.0,15452.25,2686.0
2017-09-06 11:00:00,40.07,15432.5,2750.25
2017-09-06 12:00:00,35.92,15429.25,2575.5
2017-09-06 13:00:00,30.0,15504.0,2472.5
2017-09-06 14:00:00,31.0,15458.25,2411.25
2017-09-06 15:00:00,31.0,15481.0,2394.75
2017-09-06 16:00:00,30.9,15675.75,2320.0
2017-09-06 17:00:00,41.2,15832.5,2166.75
2017-09-06 18:00:00,42.0,15200.75,1896.25
2017-09-06 19:00:00,44.15,14719.25,1577.5
2017-09-06 20:00:00,60.0,14577.0,1351.25
2017-09-06 21:00:00,62.5,14727.0,1208.0
2017-09-06 22:00:00,42.1,14012.25,1116.5
2017-09-06 23:00:00,34.8,13149.75,1083.25
2017-09-07 00:00:00,36.2,12104.25,1074.75
2017-09-07 01:00:00,38.4,11446.0,1048.0
2017-09-07 02:00:00,33.9,11077.5,927.5
2017-09-07 03:00:00,29.8,10928.25,897.5
2017-09-07 04:00:00,30.0,10751.5,849.75
2017-09-07 05:00:00,31.6,11220.25,789.0
2017-09-07 06:00:00,38.31,12241.75,836.25
2017-09-07 07:00:00,40.68,13709.0,847.75
2017-09-07 08:00:00,50.0,14763.75,800.75
2017-09-07 09:00:00,43.0,15320.25,780.5
2017-09-07 10:00:00,52.9,15407.75,796.5
2017-09-07 11:00:00,45.1,15245.75,856.75
2017-09-07 12:00:00,42.12,15033.5,973.5
2017-09-07 13:00:00,36.8,15139.0,1081.5
2017-09-07 14:00:00,36.11,15063.75,1150.5
2017-09-07 15:00:00,36.73,15046.5,1211.5
2017-09-07 16:00:00,37.71,15069.5,1192.25
2017-09-07 17:00:00,40.37,15126.25,1123.75
2017-09-07 18:00:00,42.67,14911.75,980.75
2017-09-07 19:00:00,45.22,14837.0,899.75
2017-09-07 20:00:00,45.99,14982.25,917.5
2017-09-07 21:00:00,41.02,15098.75,1040.25
2017-09-07 22:00:00,38.78,14406.25,1227.75
2017-09-07 23:00:00,33.99,13575.75,1445.5
2017-09-08 00:00:00,29.92,12549.25,1741.75
2017-09-08 01:00:00,27.01,11757.5,1966.75
2017-09-08 02:00:00,23.95,11350.0,2304.5
2017-09-08 03:00:00,19.0,11184.25,2422.75
2017-09-08 04:00:00,14.09,11170.75,2628.0
2017-09-08 05:00:00,22.24,11442.75,2872.25
2017-09-08 06:00:00,32.96,12465.25,3102.5
2017-09-08 07:00:00,35.93,13585.25,3207.75
2017-09-08 08:00:00,37.71,14640.25,3215.25
2017-09-08 09:00:00,37.31,15118.5,3200.0
2017-09-08 10:00:00,43.0,15030.25,3117.75
2017-09-08 11:00:00,43.0,15020.5,2921.75
2017-09-08 12:00:00,43.36,14923.75,2729.75
2017-09-08 13:00:00,49.26,14996.75,2508.25
2017-09-08 14:00:00,50.9,14991.0,2285.25
2017-09-08 15:00:00,50.0,14844.75,2126.75
2017-09-08 16:00:00,43.0,14677.5,1926.0
2017-09-08 17:00:00,35.12,14821.0,1852.5
2017-09-08 18:00:00,33.98,14648.0,2013.25
2017-09-08 19:00:00,35.97,14531.25,2151.75
2017-09-08 20:00:00,37.31,14524.5,2125.0
2017-09-08 21:00:00,34.0,14626.25,2117.5
2017-09-08 22:00:00,40.1,13943.75,2097.25
2017-09-08 23:00:00,31.0,12931.25,2006.5
2017-09-09 00:00:00,30.48,12615.0,1762.25
2017-09-09 01:00:00,39.9,11843.25,1322.75
2017-09-09 02:00:00,32.4,11326.75,884.0
2017-09-09 03:00:00,29.84,11039.75,846.5
2017-09-09 04:00:00,29.6,10850.0,793.0
2017-09-09 05:00:00,33.56,10805.25,672.0
2017-09-09 06:00:00,40.1,11017.0,502.5
2017-09-09 07:00:00,31.6,11344.5,440.5
2017-09-09 08:00:00,38.12,11828.25,460.75
2017-09-09 09:00:00,46.23,12159.5,478.5
2017-09-09 10:00:00,64.9,12201.25,560.5
2017-09-09 11:00:00,58.25,12110.75,678.25
2017-09-09 12:00:00,51.44,11890.0,707.0
2017-09-09 13:00:00,44.59,11731.75,706.75
2017-09-09 14:00:00,41.26,11504.5,711.5
2017-09-09 15:00:00,30.85,11407.0,709.0
2017-09-09 16:00:00,32.87,11572.0,681.5
2017-09-09 17:00:00,34.54,12185.5,543.25
2017-09-09 18:00:00,36.21,12620.0,398.5
2017-09-09 19:00:00,39.08,12861.75,300.5
2017-09-09 20:00:00,41.53,13223.75,299.0
2017-09-09 21:00:00,42.0,13592.25,347.5
2017-09-09 22:00:00,38.94,13321.75,416.25
2017-09-09 23:00:00,36.81,12664.75,513.0
2017-09-10 00:00:00,31.06,12017.75,642.5
2017-09-10 01:00:00,30.53,11354.25,737.0
2017-09-10 02:00:00,29.16,10950.0,825.5
2017-09-10 03:00:00,27.99,10745.0,855.75
2017-09-10 04:00:00,27.94,10639.0,909.75
2017-09-10 05:00:00,27.94,10611.0,939.0
2017-09-10 06:00:00,29.56,10578.25,984.75
2017-09-10 07:00:00,26.08,10364.0,1040.0
2017-09-10 08:00:00,29.89,10531.25,1111.0
2017-09-10 09:00:00,30.28,10609.5,1215.25
2017-09-10 10:00:00,29.8,10573.25,1409.25
2017-09-10 11:00:00,29.42,10626.0,1637.0
2017-09-10 12:00:00,28.44,10745.5,1935.25
2017-09-10 13:00:00,28.13,10607.0,2216.5
2017-09-10 14:00:00,28.2,10531.5,2440.0
2017-09-10 15:00:00,27.77,10492.0,2570.75
2017-09-10 16:00:00,28.18,10760.25,2624.75
2017-09-10 17:00:00,29.9,11694.75,2568.5
2017-09-10 18:00:00,30.8,12574.75,2473.25
2017-09-10 19:00:00,34.9,13077.5,2503.5
2017-09-10 20:00:00,45.0,13515.75,2654.75
2017-09-10 21:00:00,37.0,13913.0,2926.5
2017-09-10 22:00:00,31.9,13474.75,3200.25
2017-09-10 23:00:00,27.75,12696.0,3476.5
2017-09-11 00:00:00,27.4,12099.0,3569.5
2017-09-11 01:00:00,18.05,11505.0,3623.0
2017-09-11 02:00:00,19.54,11260.5,3671.5
2017-09-11 03:00:00,18.18,11190.5,3512.25
2017-09-11 04:00:00,20.22,11259.0,3181.75
2017-09-11 05:00:00,23.18,11663.5,2973.25
2017-09-11 06:00:00,32.33,12846.25,2862.25
2017-09-11 07:00:00,53.06,14224.25,2779.0
2017-09-11 08:00:00,65.75,15350.5,2817.25
2017-09-11 09:00:00,50.1,15699.75,3041.25
2017-09-11 10:00:00,35.0,15520.25,3413.0
2017-09-11 11:00:00,33.0,15392.25,3626.75
2017-09-11 12:00:00,31.8,15161.75,3695.0
2017-09-11 13:00:00,32.5,15307.5,3715.75
2017-09-11 14:00:00,31.8,15408.75,3704.25
2017-09-11 15:00:00,32.0,15600.25,3620.0
2017-09-11 16:00:00,32.0,15864.25,3532.0
2017-09-11 17:00:00,31.9,16244.5,3362.0
2017-09-11 18:00:00,33.94,15992.5,3179.5
2017-09-11 19:00:00,37.75,15838.75,3090.0
2017-09-11 20:00:00,54.94,15844.75,2954.5
2017-09-11 21:00:00,53.5,16142.75,2896.0
2017-09-11 22:00:00,47.79,15334.25,2736.25
2017-09-11 23:00:00,37.16,14331.5,2594.5
2017-09-12 00:00:00,31.8,13363.5,2395.0
2017-09-12 01:00:00,30.8,12542.25,2215.5
2017-09-12 02:00:00,30.0,12089.75,2108.0
2017-09-12 03:00:00,26.67,11900.0,2059.25
2017-09-12 04:00:00,25.77,11878.75,2005.0
2017-09-12 05:00:00,27.9,12156.0,1934.25
2017-09-12 06:00:00,34.91,13260.75,1864.25
2017-09-12 07:00:00,40.0,14692.5,1856.25
2017-09-12 08:00:00,49.69,15776.25,1852.75
2017-09-12 09:00:00,54.0,16162.5,1927.75
2017-09-12 10:00:00,46.96,16086.0,2110.25
2017-09-12 11:00:00,45.01,15947.75,2245.75
2017-09-12 12:00:00,42.47,16065.25,2378.75
2017-09-12 13:00:00,41.7,16153.25,2492.0
2017-09-12 14:00:00,42.52,16280.5,2611.5
2017-09-12 15:00:00,39.9,16279.0,2626.25
2017-09-12 16:00:00,33.55,16390.25,2576.25
2017-09-12 17:00:00,36.39,16536.25,2416.5
2017-09-12 18:00:00,41.49,16121.75,2126.0
2017-09-12 19:00:00,45.89,15796.0,1718.0
2017-09-12 20:00:00,45.52,15902.0,1559.25
2017-09-12 21:00:00,36.94,16087.75,1715.25
2017-09-12 22:00:00,34.11,15301.75,1898.0
2017-09-12 23:00:00,28.1,14360.0,2214.0
2017-09-13 00:00:00,31.0,12728.25,2478.75
2017-09-13 01:00:00,27.44,11995.25,2779.0
2017-09-13 02:00:00,20.01,11554.75,3253.5
2017-09-13 03:00:00,10.21,11360.0,3509.75
2017-09-13 04:00:00,8.33,11316.25,3839.25
2017-09-13 05:00:00,25.5,11524.75,4002.0
2017-09-13 06:00:00,30.1,12562.25,4081.0
2017-09-13 07:00:00,32.4,13982.75,4123.0
2017-09-13 08:00:00,50.54,15131.5,4096.0
2017-09-13 09:00:00,55.0,15677.25,4095.75
2017-09-13 10:00:00,49.9,15606.75,4100.25
2017-09-13 11:00:00,45.69,15471.5,4120.5
2017-09-13 12:00:00,43.59,15424.25,4137.0
2017-09-13 13:00:00,37.4,15622.25,4157.75
2017-09-13 14:00:00,37.4,15544.0,4162.75
2017-09-13 15:00:00,33.0,15099.5,4132.25
2017-09-13 16:00:00,43.05,15678.0,4030.25
2017-09-13 17:00:00,43.8,15862.75,3793.0
2017-09-13 18:00:00,35.1,15261.75,3478.5
2017-09-13 19:00:00,34.9,14887.0,3244.0
2017-09-13 20:00:00,39.9,14872.5,3049.75
2017-09-13 21:00:00,40.0,14838.0,2790.25
2017-09-13 22:00:00,42.4,14076.5,2430.5
2017-09-13 23:00:00,46.83,13229.75,2223.5
2017-09-14 00:00:00,32.67,12211.5,2282.25
2017-09-14 01:00:00,38.45,11453.25,2286.25
2017-09-14 02:00:00,32.0,11154.75,1824.25
2017-09-14 03:00:00,29.4,11025.75,1799.0
2017-09-14 04:00:00,29.4,11007.75,1766.0
2017-09-14 05:00:00,28.52,11385.75,1753.5
2017-09-14 06:00:00,31.08,12549.25,1770.75
2017-09-14 07:00:00,39.9,14171.0,1870.5
2017-09-14 08:00:00,47.91,15359.75,2051.75
2017-09-14 09:00:00,46.54,15845.25,2158.75
2017-09-14 10:00:00,44.9,15768.5,2424.0
2017-09-14 11:00:00,42.54,15381.0,2752.0
2017-09-14 12:00:00,34.0,15016.75,2993.0
2017-09-14 13:00:00,34.9,15158.0,3033.0
2017-09-14 14:00:00,41.77,15159.75,3013.25
2017-09-14 15:00:00,37.4,15236.5,2844.0
2017-09-14 16:00:00,33.0,15203.75,2685.75
2017-09-14 17:00:00,34.9,15210.5,2760.0
2017-09-14 18:00:00,34.91,15066.75,2618.75
2017-09-14 19:00:00,40.1,15010.5,2458.25
2017-09-14 20:00:00,55.0,15255.75,2217.5
2017-09-14 21:00:00,40.0,15111.25,1841.75
2017-09-14 22:00:00,45.6,14227.75,1418.5
2017-09-14 23:00:00,45.16,13256.25,1175.25
2017-09-15 00:00:00,32.7,12194.75,1023.75
2017-09-15 01:00:00,29.99,11448.5,937.0
2017-09-15 02:00:00,27.82,11026.0,968.25
2017-09-15 03:00:00,27.7,10837.75,976.75
2017-09-15 04:00:00,27.86,10752.25,990.75
2017-09-15 05:00:00,29.6,10963.25,985.0
2017-09-15 06:00:00,40.24,12029.75,945.75
2017-09-15 07:00:00,44.3,13367.75,887.5
2017-09-15 08:00:00,50.83,14639.25,811.75
2017-09-15 09:00:00,70.84,15215.25,839.5
2017-09-15 10:00:00,59.88,15255.25,924.0
2017-09-15 11:00:00,49.38,15253.5,960.5
2017-09-15 12:00:00,39.5,15128.75,991.75
2017-09-15 13:00:00,37.59,15203.0,1012.5
2017-09-15 14:00:00,36.4,15116.5,1086.75
2017-09-15 15:00:00,36.13,14963.0,1228.25
2017-09-15 16:00:00,38.65,14989.25,1373.0
2017-09-15 17:00:00,42.51,15148.5,1464.75
2017-09-15 18:00:00,45.47,14891.25,1342.75
2017-09-15 19:00:00,48.0,14655.25,1088.0
2017-09-15 20:00:00,47.95,14683.5,924.75
2017-09-15 21:00:00,42.05,14590.75,905.25
2017-09-15 22:00:00,39.42,13788.25,849.5
2017-09-15 23:00:00,37.79,12986.25,787.25
2017-09-16 00:00:00,33.95,12876.5,721.0
2017-09-16 01:00:00,32.0,12080.25,647.75
2017-09-16 02:00:00,31.57,11620.25,528.75
2017-09-16 03:00:00,31.01,11411.0,522.5
2017-09-16 04:00:00,30.82,11303.5,550.0
2017-09-16 05:00:00,31.44,11321.0,560.5
2017-09-16 06:00:00,31.94,11617.75,595.5
2017-09-16 07:00:00,34.7,11943.5,588.25
2017-09-16 08:00:00,40.38,12472.0,483.75
2017-09-16 09:00:00,46.07,12885.5,446.75
2017-09-16 10:00:00,44.9,12984.25,426.25
2017-09-16 11:00:00,44.19,12869.75,404.25
2017-09-16 12:00:00,39.66,12675.75,381.25
2017-09-16 13:00:00,35.29,12527.5,382.0
2017-09-16 14:00:00,32.99,12287.5,390.0
2017-09-16 15:00:00,33.9,12145.75,427.0
2017-09-16 16:00:00,35.5,12191.0,476.0
2017-09-16 17:00:00,40.03,12795.5,407.25
2017-09-16 18:00:00,44.64,13237.25,325.75
2017-09-16 19:00:00,48.01,13382.0,233.25
2017-09-16 20:00:00,46.7,13768.0,162.5
2017-09-16 21:00:00,43.54,13964.25,177.0
2017-09-16 22:00:00,40.33,13545.25,224.0
2017-09-16 23:00:00,37.4,12874.0,232.25
2017-09-17 00:00:00,38.93,12199.25,246.75
2017-09-17 01:00:00,31.4,11453.75,225.0
2017-09-17 02:00:00,30.06,11029.0,232.5
2017-09-17 03:00:00,29.8,10804.75,194.75
2017-09-17 04:00:00,29.8,10692.25,147.0
2017-09-17 05:00:00,29.8,10659.25,132.75
2017-09-17 06:00:00,29.98,10676.0,174.5
2017-09-17 07:00:00,30.09,10520.25,201.5
2017-09-17 08:00:00,32.04,10688.25,128.25
2017-09-17 09:00:00,32.59,10678.25,103.0
2017-09-17 10:00:00,32.44,10646.0,102.0
2017-09-17 11:00:00,32.65,10691.25,122.5
2017-09-17 12:00:00,33.96,10879.25,135.25
2017-09-17 13:00:00,33.85,10791.5,133.0
2017-09-17 14:00:00,31.4,10607.75,151.5
2017-09-17 15:00:00,31.37,10592.0,176.75
2017-09-17 16:00:00,31.78,10921.5,202.75
2017-09-17 17:00:00,32.47,11872.25,178.5
2017-09-17 18:00:00,41.0,12687.5,143.0
2017-09-17 19:00:00,45.09,12876.75,158.5
2017-09-17 20:00:00,50.0,13198.25,163.25
2017-09-17 21:00:00,44.91,13443.0,135.75
2017-09-17 22:00:00,47.4,12858.25,170.0
2017-09-17 23:00:00,46.2,11998.25,227.75
2017-09-18 00:00:00,38.05,11314.0,271.0
2017-09-18 01:00:00,33.4,10667.75,317.75
2017-09-18 02:00:00,32.1,10427.25,298.75
2017-09-18 03:00:00,31.42,10433.0,297.5
2017-09-18 04:00:00,32.0,10578.0,325.75
2017-09-18 05:00:00,32.6,11091.0,364.75
2017-09-18 06:00:00,43.89,12382.75,402.0
2017-09-18 07:00:00,51.06,13845.5,419.75
2017-09-18 08:00:00,53.23,14985.75,404.5
2017-09-18 09:00:00,52.55,15268.25,378.25
2017-09-18 10:00:00,51.59,15105.25,372.25
2017-09-18 11:00:00,48.7,14975.75,363.5
2017-09-18 12:00:00,46.29,14669.5,349.25
2017-09-18 13:00:00,44.83,14880.0,353.0
2017-09-18 14:00:00,43.18,15117.25,417.0
2017-09-18 15:00:00,41.88,15282.75,449.5
2017-09-18 16:00:00,43.92,15517.75,482.5
2017-09-18 17:00:00,45.61,15865.25,541.0
2017-09-18 18:00:00,49.41,15558.5,550.25
2017-09-18 19:00:00,52.89,15345.0,494.5
2017-09-18 20:00:00,53.14,15485.0,429.5
2017-09-18 21:00:00,44.58,15519.75,387.25
2017-09-18 22:00:00,39.66,14645.75,391.5
2017-09-18 23:00:00,33.2,13776.0,425.5
2017-09-19 00:00:00,33.1,12770.5,375.25
2017-09-19 01:00:00,32.13,11990.5,351.25
2017-09-19 02:00:00,31.28,11656.0,187.5
2017-09-19 03:00:00,30.8,11532.5,186.5
2017-09-19 04:00:00,31.07,11545.5,190.0
2017-09-19 05:00:00,33.22,11847.0,186.25
2017-09-19 06:00:00,40.0,12985.25,164.75
2017-09-19 07:00:00,50.02,14515.25,137.25
2017-09-19 08:00:00,53.76,15668.75,98.25
2017-09-19 09:00:00,51.1,16070.25,87.75
2017-09-19 10:00:00,49.99,15855.75,87.5
2017-09-19 11:00:00,49.37,15642.25,90.75
2017-09-19 12:00:00,44.9,15693.0,89.75
2017-09-19 13:00:00,43.34,15698.25,96.25
2017-09-19 14:00:00,39.8,15783.75,140.25
2017-09-19 15:00:00,38.36,15687.75,268.25
2017-09-19 16:00:00,38.94,15849.25,426.75
2017-09-19 17:00:00,42.98,16187.25,556.0
2017-09-19 18:00:00,46.26,15975.25,560.75
2017-09-19 19:00:00,50.01,15764.75,543.25
2017-09-19 20:00:00,46.93,15962.75,512.25
2017-09-19 21:00:00,40.0,15876.5,461.75
2017-09-19 22:00:00,37.34,14967.75,422.0
2017-09-19 23:00:00,35.74,13994.75,399.75
2017-09-20 00:00:00,37.49,12115.25,412.0
2017-09-20 01:00:00,40.0,11286.25,438.75
2017-09-20 02:00:00,29.69,10872.0,623.75
2017-09-20 03:00:00,29.62,10632.0,701.25
2017-09-20 04:00:00,31.0,10518.5,811.5
2017-09-20 05:00:00,31.6,10671.0,837.0
2017-09-20 06:00:00,39.49,11746.0,790.75
2017-09-20 07:00:00,46.99,13274.0,761.0
2017-09-20 08:00:00,47.93,14488.75,743.75
2017-09-20 09:00:00,48.52,15036.25,649.75
2017-09-20 10:00:00,46.84,14884.5,552.75
2017-09-20 11:00:00,46.5,14594.75,516.5
2017-09-20 12:00:00,37.0,14350.75,556.75
2017-09-20 13:00:00,35.47,14610.25,609.5
2017-09-20 14:00:00,37.51,14642.75,637.5
2017-09-20 15:00:00,35.92,14160.25,657.25
2017-09-20 16:00:00,40.0,14632.25,663.25
2017-09-20 17:00:00,43.94,15001.0,626.25
2017-09-20 18:00:00,48.93,14698.5,547.0
2017-09-20 19:00:00,52.02,14578.0,489.0
2017-09-20 20:00:00,51.03,14781.25,469.25
2017-09-20 21:00:00,43.91,14387.0,538.5
2017-09-20 22:00:00,39.44,13601.25,652.25
2017-09-20 23:00:00,34.61,12732.0,753.5
2017-09-21 00:00:00,32.61,11861.0,790.5
2017-09-21 01:00:00,30.8,11109.75,826.0
2017-09-21 02:00:00,29.66,10834.75,942.5
2017-09-21 03:00:00,29.49,10768.5,968.5
2017-09-21 04:00:00,29.98,10773.0,1004.5
2017-09-21 05:00:00,32.11,11149.75,1009.0
2017-09-21 06:00:00,40.0,12398.5,988.0
2017-09-21 07:00:00,47.97,14048.0,964.75
2017-09-21 08:00:00,50.97,15251.25,900.0
2017-09-21 09:00:00,47.03,15571.25,836.75
2017-09-21 10:00:00,43.47,15287.25,796.25
2017-09-21 11:00:00,39.48,14912.25,757.0
2017-09-21 12:00:00,35.9,14717.25,735.5
2017-09-21 13:00:00,35.27,14900.5,732.0
2017-09-21 14:00:00,34.55,15097.5,702.75
2017-09-21 15:00:00,34.4,15258.25,632.5
2017-09-21 16:00:00,37.52,15228.75,560.5
2017-09-21 17:00:00,43.48,15270.0,479.25
2017-09-21 18:00:00,48.73,15021.25,393.75
2017-09-21 19:00:00,52.77,14780.0,368.0
2017-09-21 20:00:00,50.75,14936.75,399.0
2017-09-21 21:00:00,42.2,14682.75,480.5
2017-09-21 22:00:00,38.33,13755.5,564.0
2017-09-21 23:00:00,34.73,12798.5,627.25
2017-09-22 00:00:00,32.24,11843.25,621.25
2017-09-22 01:00:00,31.67,11195.75,613.0
2017-09-22 02:00:00,30.4,10820.5,471.75
2017-09-22 03:00:00,30.02,10656.25,449.25
2017-09-22 04:00:00,30.3,10563.5,432.75
2017-09-22 05:00:00,31.9,10810.5,388.0
2017-09-22 06:00:00,40.06,11922.75,313.0
2017-09-22 07:00:00,48.18,13495.25,222.75
2017-09-22 08:00:00,49.8,14893.0,129.75
2017-09-22 09:00:00,49.71,15437.25,88.5
2017-09-22 10:00:00,47.17,15371.0,58.25
2017-09-22 11:00:00,45.34,15249.5,55.75
2017-09-22 12:00:00,40.34,15146.25,70.0
2017-09-22 13:00:00,38.07,15066.0,107.5
2017-09-22 14:00:00,36.58,14934.75,143.75
2017-09-22 15:00:00,36.57,14676.5,164.25
2017-09-22 16:00:00,37.31,14615.5,222.75
2017-09-22 17:00:00,43.27,14908.5,311.75
2017-09-22 18:00:00,45.92,14688.0,330.25
2017-09-22 19:00:00,48.92,14427.0,293.5
2017-09-22 20:00:00,47.21,14672.0,259.25
2017-09-22 21:00:00,43.3,14323.25,238.75
2017-09-22 22:00:00,39.51,13462.5,219.25
2017-09-22 23:00:00,37.95,12778.75,203.5
2017-09-23 00:00:00,34.67,12791.25,173.0
2017-09-23 01:00:00,33.43,11926.5,168.25
2017-09-23 02:00:00,31.94,11496.25,65.25
2017-09-23 03:00:00,31.91,11329.5,65.25
2017-09-23 04:00:00,31.43,11211.75,78.5
2017-09-23 05:00:00,31.81,11249.0,85.5
2017-09-23 06:00:00,33.4,11605.25,76.25
2017-09-23 07:00:00,39.03,12017.75,68.5
2017-09-23 08:00:00,41.54,12577.5,53.75
2017-09-23 09:00:00,42.93,13122.75,38.75
2017-09-23 10:00:00,41.91,13287.5,30.5
2017-09-23 11:00:00,39.9,13172.25,27.25
2017-09-23 12:00:00,31.91,12970.5,25.5
2017-09-23 13:00:00,32.67,12790.25,20.75
2017-09-23 14:00:00,32.12,12581.5,18.25
2017-09-23 15:00:00,32.0,12431.25,17.5
2017-09-23 16:00:00,32.77,12480.75,20.75
2017-09-23 17:00:00,37.22,12985.0,27.5
2017-09-23 18:00:00,42.44,13346.25,59.0
2017-09-23 19:00:00,45.2,13366.25,138.25
2017-09-23 20:00:00,44.93,13819.5,213.0
2017-09-23 21:00:00,39.08,13752.0,211.75
2017-09-23 22:00:00,37.88,13258.75,198.0
2017-09-23 23:00:00,36.61,12628.75,192.75
2017-09-24 00:00:00,42.24,12009.5,191.5
