Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47
2018-11-12,51.39411524072262,51.35813321463515,48.97078748785692,44.80097711621424,43.0878379888597,45.33745358509584,58.630220648460856,67.76961726651312,66.03331990277592,68.84062514004191,71.25310389505718,71.32038948241495,68.97092620179981,70.48777058404364,67.17901590424694,76.56567695029194,87.64771237887858,96.71820823416068,90.4981175444762,84.97602837142301,68.17004942586738,58.45795156118676,56.30649449750603,54.44533612108089,49.96956530347591,49.32651614109783,46.12636839592031,42.94300467277783,43.52844825852129,46.0669321738866,54.10612531947193,63.95613850758356,68.95204772322026,70.40917389386964,66.72192750075696,63.97082981860304,57.04113852184051,58.080097999041215,60.92582414715537,63.6771362924988,68.05232400176541,81.76917889610557,81.94166232312912,73.39797122772163,62.93183532780948,58.16648180990257,52.295440132130096,52.04274951882371
2018-11-13,46.42262312337997,46.606130145114015,42.763050416928166,41.541259469290345,38.26126606468949,42.0862454613908,51.050098111222376,61.344541558449,67.44372965163096,68.88689807340903,69.26996038907576,64.07079369201833,61.07960551877847,62.13079196445412,55.56413192413385,62.32596090200953,64.11321464405613,75.98932088502957,80.6782805946992,73.54722879972347,65.69402460612324,55.79273962678708,50.3762183854293,51.81516866384683,50.24531880995771,48.64428212016516,47.34060301231127,45.49362363588786,45.91077790840441,47.240432081608766,55.08544979704533,65.87369113210987,67.91689633516583,69.99936612929194,69.31722754165133,64.09264301851293,61.23815169374224,63.258605611685894,64.13849241702857,69.42799581893999,70.42006358100964,84.41320333641839,81.54681843672066,74.53332957836128,62.81146237762281,58.79907281459591,52.08041882595718,51.09661266218451
2018-11-14,48.92862470598966,51.46028236936994,47.66560335033436,47.22239711235562,44.83602015505426,49.3624962957081,55.335203555445744,67.9198360560781,68.43855356987653,69.56871436003094,66.69950962621348,61.15560713406092,60.40949801061993,63.51094732404708,64.93366988586196,72.99050987090531,79.00996546183298,94.16273910791227,84.90276839109177,75.73419474890144,62.244820033988354,60.12729773776944,49.153383624810736,52.40855301658869,52.665296014186616,53.229669349464956,51.73585435423118,49.28007808591872,51.55591160879659,52.682585105872136,60.39731264937317,72.66137231765312,74.20850346717859,75.30470076886577,72.85116516638256,68.07424325381345,64.56794095170721,62.45660389091093,65.06290082981432,69.72255265372343,80.74287866031781,94.9891711862803,90.33942242860049,76.74593334048936,68.87558096530982,60.98202718116495,56.50411721368094,52.87333131622265
2018-11-15,53.30622628624762,52.20251498641821,49.38165955051828,49.47032109906148,50.051630309158426,51.47561797341175,62.284145461844005,73.72252474346264,73.80149732190185,74.15381348346045,70.88509702237062,66.69430450331507,61.42269297807454,61.95297332311644,63.52213997080652,70.01960148877947,79.2056696075106,95.97597310039174,93.46980903352444,81.39920178939721,74.63189093318098,62.229336566189865,55.1982551837758,53.08501771553647,55.383566509081085,53.74733323146353,51.71081542428354,50.82556544301476,51.89493710162136,54.392329981176815,64.15596196623423,74.73161767910344,80.16898548112984,79.97089925397853,78.17069765238273,73.31756712760219,72.28250605553416,69.73213881202176,68.16778671697786,71.7991197642364,75.20294525018225,88.91130783138448,88.83923201281644,79.02410215285356,65.18723058531656,59.09012402832554,55.19258203941603,52.7609455658245
2018-11-16,54.59083202153791,51.69858758874972,50.681900524874536,50.15857349209617,48.21314141319458,52.03793645162721,63.1304096641239,73.0168071576221,77.10447399513257,76.76283733850737,75.90381952235794,70.16821105952005,66.04211838092526,64.87913847203211,65.00147663799707,67.84800220577009,72.58464221154753,82.74657236511888,84.23579289176209,74.3816246650247,61.05622120792468,54.621893907044814,51.17979813011622,51.81897029342111,54.68831866405945,50.959810508566264,49.104322686898676,46.216719860056415,47.29941136374514,46.21612768479402,50.93361469532879,55.03936197265149,58.71803645810669,65.95752230760901,65.16852751948785,62.22027123783312,60.28472501415582,58.08366434440958,56.283535340813984,57.483073838756255,58.735780781986506,70.40486717833105,70.95416786727858,65.87634908914492,58.009830158856154,54.76097208228597,52.468502977055294,50.49914077961992
2018-11-17,54.39225024274188,50.30303270889197,46.48388023133603,46.63929786956562,45.29545869638095,45.79445034049676,51.7687996658921,57.87375564142531,56.82022802902317,64.87291157987742,63.5758188968889,61.64253085145148,58.71119323357138,57.17531854614333,53.88877484663222,53.91909577092139,56.031175896094815,68.07003464972003,67.72666299356216,68.73956893326583,63.60024275556834,57.4378933523779,51.36984511300551,53.42852959429135,53.871794124602275,48.731714257360544,47.00008322851823,44.23276812693328,42.34133127115491,42.850821593761516,47.26404528240807,47.522667767371146,50.22117032762141,54.56660448835267,59.3316732205037,59.04631571712661,61.88428359044768,58.84993383565741,55.96992736031017,54.167292893185554,55.2747473292026,68.19955369725638,72.18016964698015,67.67098204853254,60.60863854557577,55.56797044832238,55.67250564469111,51.18042266742365
2018-11-18,50.19416741928787,48.586937607869146,46.71492135843938,45.31169651512688,42.67990455861428,42.17804238560326,46.12227134982229,48.41271254750013,49.41568230110186,56.58610129245503,55.06201541592065,55.17043090938334,56.48316606762783,56.3116783819474,51.950648699356094,53.77484608348769,57.51479562897022,72.43632942673551,71.750195778132,68.29312982508532,65.0643430790494,56.2444084869878,54.06037655045753,53.04136767212017,48.85414244882727,48.34785125887117,45.800908323509105,43.208686938211095,43.71978914172224,44.75789119837374,54.544158205699674,65.16851775925218,68.81742683791137,72.79369097112024,72.99905606671194,70.33202311999194,63.85271601398337,63.065127903115595,64.37471754086452,64.71330459264067,68.97655277438174,83.2472972518786,77.01492073941087,71.04012655821539,59.59067325615574,53.38785829989142,51.98087398274192,50.0562814905249
2018-11-19,52.170071992549225,48.70567495293263,45.719700723720194,44.22330138536415,42.01377442637104,44.4298361110662,54.72348070066623,68.35874980894405,65.85177014902351,76.21488436153388,79.3453557625077,79.60326778100715,72.02311870969504,66.74769106298582,64.79975642010598,63.271863833212,68.03736060561222,87.42798259375547,84.8596789424816,75.03108168661475,62.0917143866601,53.86126093585648,50.29523578730077,51.56791656389281,48.4462673503355,48.373784496066065,45.88170773993962,42.981503824700944,41.49923721690528,45.05591169599243,53.260724462746936,62.40587302797167,65.84843002478894,71.39984752725645,69.91197539726835,64.03904558975975,60.27249483882777,61.80655420732202,62.36384848017571,64.17131280181343,68.8460996353595,86.05488890166771,79.35188855998133,72.02221091514019,59.73658123473951,55.961468185858884,50.73911377530832,50.38368598407943
2018-11-20,46.271490747190896,43.42087238326117,41.77107294660924,41.45796352213013,39.82487329917133,43.356667209061,52.4461840796371,60.01185161101785,64.51042952503569,73.66339162746998,75.79542835761092,63.31548421263534,56.47698188417387,57.89164583879002,58.60739129798933,59.13834263936112,67.49916062215596,87.1659198531203,72.30895594659088,64.74340206834805,57.81787206973831,53.69939269887216,45.0468587232988,47.88347860894287,43.03550378325591,45.869324238462575,44.46966843476425,42.7170873133396,42.44773489408654,44.89701712519651,51.60628904757827,61.912782294905284,63.497797333231794,70.772461493668,71.17191094203534,69.6688818002801,70.00068495777862,68.95055998569453,68.88971117911052,73.65197940217976,75.98329724439556,94.72260261806011,83.72528886503181,72.49665836194487,61.881342479795535,55.55580463158412,52.1538981584593,49.22070126052914
2018-11-21,44.6855185677322,44.60356919532778,41.94086099890653,41.28540148379262,38.92744386260817,42.99881851725427,49.82699792399681,56.14952455040485,60.74315721452909,67.38318658140366,67.52815215215442,63.66989957974552,63.30925733325187,63.15626877167573,64.73834992341514,67.54642904566623,72.98099088468172,91.15715473163486,74.1445212564008,64.45105361326688,59.00349437862516,54.79657185586198,49.3121344575617,49.90513959425108,47.97352532265258,47.124564259872095,46.123630804339484,44.73456335936686,44.293221317834266,47.19509676802214,56.856062357240745,68.28320231477537,69.51931521847395,71.54637196451793,73.07967979656469,74.17294448978694,70.55705039947036,67.47112296289959,69.28275629067987,73.38524465338836,78.31452586988746,93.76587877237141,82.8800293238,76.98504944695472,66.6664389606985,60.20749456674731,55.700002423091064,52.02931994551524
2018-11-22,48.575200338342896,47.56082757904892,45.68840115831711,46.61223189541762,46.30888449809321,47.77906444836614,58.41185464945946,74.46770164573206,70.11163668449237,73.79051133480016,76.37210957290569,76.28436797209048,67.41993799451018,66.57491048660926,66.97581274132877,70.21288133887565,77.71856723015108,97.2260588981625,86.85601580655037,77.71004614568989,64.06019545163667,58.01645806035801,56.63555779962345,51.21211140019041,47.19852867103495,45.48424648940821,46.436422966391504,47.96481095896165,45.502105046273435,50.28467296788677,57.27020038371248,67.39054308593661,73.40855089830139,73.4593182396402,71.3681355793488,67.11333989416656,66.11887886969541,64.32946300571517,63.634579528933294,66.80699660758515,70.5530427452527,87.43963198358006,81.18429025539561,68.99481989274707,60.88021907165552,54.95932292993718,49.718647529085445,51.000247135047864
2018-11-23,50.6441136766027,51.279078207827695,50.5358695192201,50.64375723267527,49.17501983114825,53.40749148120217,59.54388571335742,75.27943773561883,76.33116056499787,82.55230329581553,84.56020084036336,78.24018580653839,72.38598465420736,71.92290747701931,72.84634383370188,74.81744965660671,80.42105162833576,101.72837712267572,98.95059338059988,90.99659418798282,67.49118389689919,56.03219342221079,54.22810389967011,51.88027507352509,55.969599995757825,52.039992795052626,51.28565204731933,48.84550470083189,49.76340908897022,49.22878117625318,52.293836314951456,57.692495452959804,60.025425718025964,66.127953356681,67.71284375958865,64.78799726013925,65.63632592159897,64.12616479599858,61.842055497195055,65.63182519171487,69.57150138988754,87.08283193927446,88.21319609681613,79.39741559659382,67.10861779860437,61.73066673311014,59.98217901141922,54.18785291313975
2018-11-24,51.49483383395872,50.82363510404634,49.76954890622461,49.048036401426494,48.15920150371915,48.28421710473927,52.78251051442844,60.100187977058646,59.80223336062438,67.81035355673806,69.68619515344999,67.9487722571961,64.07831394074572,62.36987355264585,62.104224893689945,65.70781919941987,74.26379792858255,91.54025320872329,86.12031101960525,81.50137468744317,68.68338525249678,65.88751651601308,58.8452927700632,54.09574380962857,59.66505491523541,56.006014442735356,55.395773686785255,52.35779219403094,52.4366347321464,51.42239742504447,53.262586128933926,56.42673769223232,59.70023106459675,61.30180746930998,64.11121206513289,65.83481598086506,68.274831953926,62.35915093286416,58.511254346999124,58.77938762197145,60.82790880072045,75.96214372572703,82.51527367348224,73.99572658812252,66.04788032595582,58.734496519412254,58.04370159093858,53.09039809068241
2018-11-25,60.65095198244811,57.88520532753529,57.19540395076319,55.67986214139347,54.26568054702835,51.84501062941462,53.95530275520169,58.07602942807648,58.85756440419387,63.82345328191107,67.18920371023566,68.92620997104126,65.73949112453023,61.00289087809334,57.02534983148846,58.08135075106583,59.636724375848345,77.09342679505855,81.79718893494697,76.54617830539425,67.28756969926214,60.39786223660337,56.68878556354885,57.12956529763228,54.51645335893753,50.30437888275155,48.326661922564256,47.24364958537022,46.26945940739681,48.115234938746134,58.55869268536043,70.28790576138991,73.01466716039002,75.98848670153482,76.13521480955431,74.15439140511609,71.09427176804593,73.41432793975012,71.31714327296987,75.13382009982062,81.6661216026059,91.74044055790657,93.68123851732085,84.37487944283153,75.5680827810344,63.13946922541021,59.27649981032822,55.471107661778866
2018-11-26,50.0377745916764,46.5719032360464,45.30543790601116,45.95516449013813,42.4193865355581,45.7266811101453,55.06810440899213,63.67342620175061,63.64280194982788,70.06155688009481,69.93965583845028,69.96880714864714,66.07210344210681,64.99383646802045,67.94924698011906,70.98273944664993,73.19110124530826,90.5270505714948,83.1130549721403,67.69842565671314,60.69408445054012,55.96506571787188,53.5956879930571,54.01056658376865,52.78027042960174,51.56912313657149,49.76443442726823,47.46391237811616,47.74789178239428,50.01588200800252,56.83419114120153,67.62263857771707,69.7270910939167,71.44366960762568,75.23612258999664,72.47534889980041,67.92291622141735,69.69310829165221,69.07073027373765,71.24605242531035,73.52228629915211,86.45153787016723,84.78122023984658,70.84779223353308,58.564756335697346,54.89783622689267,51.678824807613324,49.349756746950746
2018-11-27,55.62828596755549,56.855963905288135,53.66585368268606,51.64471868611071,49.52008710917967,55.08320189643944,61.42915300541722,82.37696258321748,82.64250629477934,87.39833749674816,116.74593532164144,99.76478767214203,81.91782241953999,82.58627712424382,87.89200629732827,89.98437080423255,88.51454805825838,108.353900350542,113.34091892370168,85.97555731456495,67.41723637085504,63.08573617415354,56.65460122142897,51.51273782761174,51.42873707500442,49.0349689655012,47.44670239520974,46.290886015497286,46.648376657073605,48.57577822074176,57.88834263245114,68.94585685299789,71.39722611584402,74.70046847253418,74.13281144209553,70.04807062835685,65.65419911093299,65.5068882269652,66.51978467610832,70.42953662796639,71.69311206843142,92.39064197073833,84.06973338892882,69.79593650938361,58.953792873092084,56.971985387963535,54.24891225057857,51.78746370410109
2018-11-28,48.26030763392878,46.03587140956829,43.88489509275949,44.16612044827068,44.81886045368909,46.96826325941229,56.89253397065262,69.19896501839932,68.87969580678124,79.653736743064,84.38316834166322,78.37618050863577,67.7461213780711,66.03932810970943,68.98190054021322,68.96965203508327,70.11975714978786,90.65782923485176,83.49946676766756,71.5557347156476,63.773210857520894,57.14308344994695,53.65194824059586,50.31280265448187,50.6651997734182,45.70658699407112,46.46892328084874,46.12635439297523,43.806218598099996,47.58257423335007,57.22335612116826,70.10956486442251,72.43244910628809,77.24071625694218,77.64370578936217,72.85977936803101,71.53227226329102,69.17305172720246,66.12181197831856,67.8192189916725,67.25905352181044,88.8725230029739,78.28652118641241,73.2158470022761,61.9804733320519,57.87959620105852,57.112443575712845,50.19201189581637
2018-11-29,46.95450969926051,45.054705475653485,44.525048382205526,44.4661477125932,42.21787013371853,45.02870155189791,52.36499122025645,61.58231249956434,66.08952411200114,71.96173246206257,69.83273532528135,62.69414622551924,58.2135098106365,56.04830895676437,54.32196158370292,59.020416684027474,60.99447710035845,85.26890818674832,71.40330550416729,63.855474984570506,59.63090435337397,55.817284248780325,54.11422985090718,48.509080687863225,47.2683374513147,46.02009751099454,44.736394380207464,44.21685045670259,43.43960836248127,45.11534573849994,54.66458633114729,66.10476819986114,70.75397245209132,78.6662302145242,76.03778051502267,71.70145709192285,67.95385831113241,67.0523822401406,64.54103489913473,66.34978866244255,66.73203290862031,81.51112718558318,76.11411388729573,72.81851451132086,66.33404333554475,56.03899551772868,53.452126556813376,50.49609947863458
2018-11-30,47.82735049974919,46.28270626246222,44.81367682677676,44.67929073899312,43.38511102126269,46.08488343756464,56.4656563193922,65.98646318443363,70.01065795250122,78.23822342587776,80.13962734793657,73.124231622542,66.155080778355,67.08433174403481,64.75777847852358,64.1793613415864,69.10183393207697,86.38608503207945,72.48195457504984,66.71688659154772,63.5771740166058,55.48166217990884,52.47509451207685,48.170360433579695,51.0097494094383,47.8561268047221,46.225196378982545,45.11168946120126,44.49371126728283,44.12960887242215,49.57098851438802,55.17985677323312,57.38587968189181,66.47467277441294,67.6819443154515,63.280895515492375,64.76800889989772,59.79590117209892,55.93167547284045,55.80534311310169,57.524423002317235,69.70505388209781,67.13675436945563,63.866399285578346,59.4891267555889,55.97969172343479,53.46281169499956,50.55489778181895
2018-12-01,51.08820385801481,46.12912686175529,43.96624221695672,42.96885054212963,41.58599363593006,41.81407937314008,46.80812874629349,54.18238163005696,57.49937425545451,64.66040040828727,67.64049122237788,64.15412327852171,61.89862216044649,57.63488004563469,54.89199922693625,54.18777590158083,55.33644307928636,67.33264900383222,66.69213427786566,63.603670123663726,61.049654730759066,57.41067666495731,55.17310200695607,48.85216009668167,47.827415784640614,44.57660751797677,43.40739823387958,41.12060906556155,39.40390690247416,40.03954496284913,45.10445840546648,47.88315216440945,49.2916013713931,53.22522554058891,56.37018550663071,56.38171978197592,56.17922993612653,54.72878293814497,51.974746575375285,50.52268213333877,52.20226943004349,65.0647548163389,66.82961986740683,64.51996076656,57.156953092139204,55.51267470998911,53.318321635845585,50.41930590993599
2018-12-02,46.99708890503769,45.76935262915013,45.26512246013576,41.91756586839194,39.92447776320285,39.24794670503229,45.173486003669545,46.33232759263417,46.635389283692206,50.75994781274511,51.07577955824134,54.01795386793772,53.98357120512304,52.96513871255964,49.699485159349656,48.381408329372704,48.76027175903298,63.588420722133634,61.11163245156005,57.73468089773323,54.051523647598266,51.734015749684,48.89220325737884,47.35638534971267,45.01250959165528,41.42672205063608,42.81221907847513,40.98836195821433,35.9048940533567,38.98669879226456,51.27348784009301,59.95360562258507,63.80396342301418,68.1714236110921,65.94203589701038,65.06451842725713,60.02399980098597,61.731145546994505,58.45628352358263,61.11168088143949,63.00648542943585,74.85537554653598,69.70940432011453,64.52806915331523,59.34093417583471,53.266665827306475,49.531328345204315,47.98539042775283
2018-12-03,43.35173580741101,43.15491379025071,44.42162807161279,42.41562636994093,40.2182494628439,42.17564005393249,50.75203516579025,60.37539392053368,62.75487439006726,71.41041687913801,69.5766961234395,74.45848835952273,67.2068111766946,69.81705331669404,67.52695911634133,66.9604277097534,67.53249455558027,84.86707712496803,75.61195541235946,65.71024493087363,59.41073650214184,51.63119845458791,50.08565101970881,47.628042288516376,45.17746294953271,44.64544980962264,46.54408593155241,45.893429086427744,45.059768796223274,48.27692350021564,56.41495988785739,68.13293165853504,68.88323770483186,77.37191537865837,80.11185920568961,75.69788825607259,70.70152304386839,76.17539499550233,76.10871715322571,77.35599595699725,82.54165390056808,101.78242555237887,89.91483150412259,73.71428381382043,64.02937378859832,57.39388657129265,55.63938122540259,50.037841868167675
2018-12-04,48.84968896823632,46.26504628103524,44.32313622766027,42.81725972464753,43.13987340441998,46.289173407433,55.56169416761773,66.03481372271757,65.63843389644643,72.97078181229462,77.59390805364973,74.71767241126355,67.20658324679034,71.58901085140286,74.40449062969334,76.15483153663385,75.65530149771584,99.4485110945252,89.4584943688327,83.16178985982742,70.29730358151437,61.998604325863,59.09979122859091,48.97052528089247,49.83474653466595,48.279778223179555,46.43317203515114,45.73588467634521,47.32543573163771,47.278903067328145,57.751415527687044,72.53975855531365,71.73140480858092,73.13860050481436,73.90852690404715,70.58809255273741,67.87805967736509,64.04019333152961,64.37450646559672,63.66752834913502,66.67154356874188,80.08972335603583,75.5632715738437,68.44642495921318,57.7513757124407,55.03567439037482,51.30934807414911,48.53375230251176
2018-12-05,48.92614203911153,47.0049422266742,44.93685991126604,45.46974632148977,44.71239144861515,47.22681920652424,57.84253963811848,74.9738995452108,75.47386779119964,77.22938873634496,74.58349268039507,75.74183429491077,69.89536520615745,65.49154810830935,66.13705272267475,66.61930252933281,69.25902968861425,84.4708712004026,73.72059358947055,64.86261919993534,57.02075475746213,53.48202444555344,51.10230349278657,49.5329005482901,49.22251284646108,46.44937972819984,45.635852814419785,44.245213791123035,44.26734319257406,47.3723071251068,55.68263957716567,64.80217154685833,71.55315037055637,75.18748583017242,72.96889505201489,67.69849334957712,60.253339622011644,59.847310631097,60.38648097989677,60.45990183180119,67.03480416229601,79.84382143006755,67.82934941134181,63.415195389317134,58.07970729817831,54.95496198677151,51.23444540337738,46.85018112611334
2018-12-06,45.641719975746064,45.18188773354518,44.64429859589017,42.80085891334637,43.3394970518989,45.75860466646704,53.478066663545086,61.37092663281064,68.2733047106839,70.64162843877722,62.46367385727349,60.36929491749989,54.92644722884851,56.24554873824146,57.55956763601125,61.6736596610577,64.14360557873351,77.71252362238857,69.48402441560336,63.78006952541301,56.77782112436952,52.30631747107603,47.32400306001298,47.25413867620058,46.04010036624405,44.863190448250535,43.494278469513866,41.83225010705674,40.43694230624927,43.269564428497056,50.97987307534431,61.283839410931286,65.50293176753924,69.79196633620268,68.48728828566138,63.69434747723578,59.793321738375006,59.71113524293647,57.946403529874495,58.233858734045675,58.51116380458074,73.14049680962823,68.02842392942293,64.47023506519318,56.189199523961065,51.16196833996785,51.66575139990302,47.485502746415875
